project,release,file,total_lines,total_comments,normal_comments,commented_out_code
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelWhereUniqueInputGenerator.ts,20,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/queryGenerator.ts,54,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelOrderByInputGenerator.ts,32,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/uniqueQueryArgumentsGenerator.ts,16,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelWhereInputGenerator.ts,125,4,4,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/pageInfoGenerator.ts,23,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/subscription/modelSubscriptionWhereInputGenerator.ts,25,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/subscription/modelPreviousValuesGenerator.ts,13,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/subscription/subscriptionGenerator.ts,30,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/subscription/mutationTypeGenerator.ts,17,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/subscription/modelSubscriptionPayloadGenerator.ts,25,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/datamodel/relationalParser.ts,21,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/datamodel/model.ts,121,26,26,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/datamodel/index.ts,12,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/datamodel/documentParser.ts,21,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/datamodel/parser.ts,312,82,78,4
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/__tests__/parser/document.ts,40,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/__tests__/parser/helpers.ts,35,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/__tests__/parser/relational.ts,31,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/__tests__/parser/base.ts,73,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/__tests__/inflector/inflectorTest.ts,75,11,11,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/__tests__/blackbox/blackBoxTest.ts,38,3,3,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/scripts/fetchSchemaFromEndpoint.ts,93,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Cluster.test.ts,58,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/yaml.ts,76,5,5,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/constants.ts,10,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Environment.test.ts,57,1,0,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Output.ts,31,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Variables.ts,427,146,5,141
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/PrismaDefinition.test.ts,285,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/index.ts,12,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Environment.ts,267,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/PrismaDefinition.ts,365,3,2,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Cluster.ts,246,7,7,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/test/getTmpDir.ts,9,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/typings/json-loader.d.ts,4,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/errors/ClusterNotSet.ts,7,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/errors/StageNotFound.ts,9,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/errors/ClusterNotFound.ts,7,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/utils/yamlComment.ts,50,3,3,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/utils/parseEndpoint.test.ts,26,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/utils/getProxyAgent.ts,80,11,10,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/utils/parseEndpoint.ts,59,2,1,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/utils/yamlComment.test.ts,59,3,3,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/types/rc.ts,21,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/types/common.ts,3,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/PrismaDBClient.ts,116,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/Introspector.ts,22,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/index.ts,3,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/SDLInferrer.ts,157,7,7,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/connectors/PostgresConnector.ts,254,3,3,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/types/graphql.ts,85,7,7,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/types/common.ts,74,5,5,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/tests/postgres/largeSchema.test.ts,860,7,7,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/tests/postgres/scalars.test.ts,94,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/tests/postgres/connectionDetails.ts,6,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/tests/postgres/ambiguous-relation.test.ts,134,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/tests/postgres/chinook.test.ts,183,10,8,2
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/tests/postgres/self-ambiguous-relation.test.ts,58,4,4,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-db-introspection/src/tests/postgres/relations.test.ts,72,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/scripts/waitUntilTagPublished.js,27,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/Client.ts,479,4,3,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/types.ts,51,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/makePrismaClientClass.ts,19,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/index.ts,9,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/Client.test.ts,152,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/flow-client.test.ts,22,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/types.ts,16,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/javascript-client.ts,36,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/Generator.ts,25,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/typescript-client.test.ts,18,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/typescript-definitions.ts,6,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/go-client.test.ts,20,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/flow-client.ts,59,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/typescript-client.ts,703,19,11,8
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/typescript-definitions.test.ts,18,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/javascript-client.test.ts,18,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/typescript-client.airbnb.test.ts,18,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/go-client.ts,680,29,28,1
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/typescript-client.embedded.test.ts,29,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/utils/interleave.ts,10,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/codegen/utils/flatten.ts,30,3,3,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/utils/getTypeNames.ts,27,2,2,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/utils/codeComment.ts,4,3,3,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/utils/removeKey.ts,11,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/utils/index.ts,133,0,0,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/utils/observableToAsyncIterable.ts,71,1,1,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/utils/mapAsyncIterator.ts,64,5,5,0
prisma,1.21.1,/home/vitormelo/poc/scrapper/repos/prisma/client/src/utils/mapValues.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/typings.d.ts,4,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/requests.js,0,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/test/init.js,6,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/test/test-project/src/hello.js,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/typings/global.d.ts,7,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Help.ts,142,4,1,3
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/fs.ts,16,9,1,8
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/NotFound.ts,62,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Command.ts,136,4,1,3
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/CLI.test.ts,86,26,0,26
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Config.ts,233,7,6,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/index.ts,30,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Parser.ts,156,6,6,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Parser.test.ts,150,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Command.test.ts,61,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Config.oldtest.ts,33,32,4,28
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/StatusChecker.ts,177,3,2,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/CLI.ts,279,3,2,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/util.ts,81,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/defaultDefinition.ts,76,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Topic.ts,17,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/mock.ts,82,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/check.ts,3,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Flags/number.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Flags/string.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Flags/boolean.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Flags/index.ts,76,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Dispatcher/Dispatcher.ts,120,5,5,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/migration.ts,320,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/Prompter.ts,122,3,2,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/migration.describe.ts,8,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/spinners.ts,426,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/index.ts,373,5,5,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/table.ts,134,17,17,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/StreamOutput.ts,61,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/util.ts,16,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/subtle.ts,149,4,4,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/fixtures/steps.ts,157,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/actions/ActionBase.ts,96,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/actions/SimpleAction.ts,46,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/actions/screen.ts,15,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Output/actions/SpinnerAction.ts,83,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/Client.ts,891,14,9,5
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/types.ts,110,8,8,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/migrationFragment.ts,102,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/introspectionQuery.ts,91,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/Client.test.ts,17,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Client/ping.ts,43,1,0,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/errors/RequiredFlagError.ts,5,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/errors/CommandRemovedError.ts,13,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/errors/PromptMaskError.ts,1,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/errors/ExitError.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/errors/CommandReplacedError.ts,11,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/utils/graphql-schema.ts,17,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/utils/isGlobal.ts,26,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/types/rc.ts,23,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/types/common.ts,120,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/Plugin.ts,81,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/CorePlugins.ts,48,6,3,3
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/Manager.ts,34,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/Cache.ts,178,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/BuiltInPlugins.ts,15,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/Lock.ts,44,7,7,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/rwlockfile.ts,272,15,15,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/Plugins.ts,197,46,0,46
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/Plugin/PluginPath.ts,190,5,3,2
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/commands/help.ts,177,9,3,6
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/commands/index.ts,10,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-engine/src/commands/version.ts,9,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/requests.js,40,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/test/init.js,6,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/BufferedConsole.ts,35,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/getConsoleOutput.ts,35,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/index.ts,154,5,4,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/examples.ts,197,7,7,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/spawn.ts,32,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/test/getTmpDir.ts,9,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/test/mock-requests.ts,95,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/test/mock-client.ts,21,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/test/writeToStdin.ts,19,1,0,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/errors/ServiceDoesntExistError.ts,5,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/utils/EndpointDialog.test.ts,52,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/utils/dockerComposeInstalled.ts,21,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/utils/EndpointDialog.ts,968,16,15,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/utils/util.ts,61,6,4,2
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/types.ts,17,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/Validator.test.ts,439,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/Importer.ts,245,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/Validator.ts,405,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/index.ts,65,1,0,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/Validator.describe.ts,10,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/Importer.describe.ts,24,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/fixtures/basic/makeData.ts,78,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/import/normalizers/Normalizer.ts,1,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/export/Exporter.describe.ts,14,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/export/index.ts,66,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/export/Exporter.ts,122,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/introspect/introspect.ts,344,12,12,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/introspect/util.ts,152,6,6,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/init/inquirer-mock-prompt.ts,127,15,13,2
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/init/init.ts,248,7,4,3
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/init/init.test.ts,77,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/init/old.ts,247,212,14,198
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/logout/logout.ts,10,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/token/token.ts,36,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/token/cluster-token.ts,40,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/console/index.ts,13,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/reset/reset.ts,66,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/playground/index.ts,141,6,4,2
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/seed/seed.ts,68,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/seed/Seeder.ts,171,0,0,0
